Number of Samples = 801,,,,
Time windows (ns) = 800,,,,
Number of Traces = 79,,,,
Trace interval (m) = 3.89064,,,,
119.9653455,27.4771625,977.7572,-0.002607705,0
119.9653455,27.4771625,977.7572,-0.004354164,0
119.9653455,27.4771625,977.7572,-0.003990769,0
119.9653455,27.4771625,977.7572,-0.000440956,0
119.9653455,27.4771625,977.7572,0.005303959,0
119.9653455,27.4771625,977.7572,0.01025405,0
119.9653455,27.4771625,977.7572,0.011076565,0
119.9653455,27.4771625,977.7572,0.006342029,0
119.9653455,27.4771625,977.7572,-0.002244426,0
119.9653455,27.4771625,977.7572,-0.01062196,0
119.9653455,27.4771625,977.7572,-0.014730032,0
119.9653455,27.4771625,977.7572,-0.012853221,0
119.9653455,27.4771625,977.7572,-0.00639032,0
119.9653455,27.4771625,977.7572,0.00134025,0
119.9653455,27.4771625,977.7572,0.00725132,0
119.9653455,27.4771625,977.7572,0.010041608,0
119.9653455,27.4771625,977.7572,0.010249385,0
119.9653455,27.4771625,977.7572,0.00912622,0
119.9653455,27.4771625,977.7572,0.007447435,0
119.9653455,27.4771625,977.7572,0.005183308,0
119.9653455,27.4771625,977.7572,0.002070835,0
119.9653455,27.4771625,977.7572,-0.00163536,0
119.9653455,27.4771625,977.7572,-0.004989031,0
119.9653455,27.4771625,977.7572,-0.006898397,0
119.9653455,27.4771625,977.7572,-0.006882169,0
119.9653455,27.4771625,977.7572,-0.005387962,0
119.9653455,27.4771625,977.7572,-0.003448071,0
119.9653455,27.4771625,977.7572,-0.001998178,0
119.9653455,27.4771625,977.7572,-0.001390563,0
119.9653455,27.4771625,977.7572,-0.001387016,0
119.9653455,27.4771625,977.7572,-0.001504488,0
119.9653455,27.4771625,977.7572,-0.001374524,0
119.9653455,27.4771625,977.7572,-0.000884447,0
119.9653455,27.4771625,977.7572,-0.000115994,0
119.9653455,27.4771625,977.7572,0.000765349,0
119.9653455,27.4771625,977.7572,0.001570662,0
119.9653455,27.4771625,977.7572,0.002120167,0
119.9653455,27.4771625,977.7572,0.002304579,0
119.9653455,27.4771625,977.7572,0.002157298,0
119.9653455,27.4771625,977.7572,0.001852179,0
